,pitcher_id,walks,hits,at-bats,IP,WHIP,cERA
1188,642547,44,49,322,73.00000000000004,1.2739726027397253,4.561643835616436
1189,608654,1,0,4,1.0,1.0,0.0
1190,448167,6,7,36,6.999999999999999,1.8571428571428574,6.42857142857143
1191,642558,18,66,241,49.00000000000007,1.7142857142857117,6.612244897959174
1192,434778,1,0,4,1.0,1.0,0.0
1193,525768,12,23,99,20.666666666666657,1.693548387096775,4.790322580645164
1194,605446,43,98,487,108.3333333333329,1.3015384615384666,3.073846153846166
1195,621289,20,18,126,27.333333333333304,1.3902439024390258,6.256097560975617
1196,623402,6,29,118,25.666666666666643,1.3636363636363649,6.662337662337668
1197,669456,25,130,486,109.9999999999996,1.4090909090909143,4.745454545454563
1198,621141,10,22,76,14.000000000000007,2.2857142857142847,10.285714285714281
1199,642701,2,6,19,3.666666666666667,2.1818181818181817,0.0
1200,620454,15,23,153,33.66666666666663,1.12871287128713,3.742574257425747
1201,596295,36,81,336,70.66666666666671,1.6556603773584895,4.712264150943393
1202,622446,40,43,234,47.333333333333385,1.7535211267605615,6.274647887323937
1203,622783,11,12,66,13.000000000000005,1.7692307692307685,5.5384615384615365
1204,605486,3,4,12,1.3333333333333333,5.25,0.0
1205,641793,15,25,101,18.000000000000004,2.222222222222222,6.999999999999998
1206,657571,15,43,202,47.00000000000005,1.234042553191488,3.638297872340422
1207,576397,1,2,6,1.0,3.0,0.0
1208,650895,20,36,224,51.33333333333343,1.0909090909090888,3.5064935064935
1209,656222,27,52,224,47.33333333333341,1.6690140845070396,5.894366197183089
1210,656738,18,26,97,17.333333333333343,2.538461538461537,11.423076923076916
1211,542289,4,2,18,3.3333333333333335,1.7999999999999998,0.0
1212,657786,2,6,21,3.3333333333333335,2.4,0.0
1213,607572,4,5,20,3.6666666666666665,2.4545454545454546,0.0
1214,606162,40,64,297,56.66666666666678,1.8352941176470552,6.829411764705869
1215,519295,0,2,5,0.6666666666666666,3.0,0.0
1216,621044,2,2,7,1.0,4.0,0.0
1217,642528,12,26,108,23.33333333333332,1.6285714285714294,5.400000000000003
1218,657228,3,2,11,1.9999999999999998,2.5000000000000004,0.0
1219,446386,0,0,3,1.0,0.0,0.0
1220,605255,16,41,148,31.66666666666663,1.8000000000000023,5.6842105263157965
1221,656354,15,35,153,31.999999999999957,1.562500000000002,4.500000000000006
1222,622075,4,15,61,14.000000000000009,1.3571428571428563,1.9285714285714273
1223,594824,0,1,3,1.0,1.0,0.0
1224,622098,8,34,120,23.999999999999986,1.750000000000001,4.125000000000003
1225,641571,34,78,344,74.0,1.5135135135135136,4.743243243243243
1226,476594,15,37,166,34.66666666666665,1.5000000000000007,2.855769230769232
1227,621249,3,2,16,3.666666666666667,1.3636363636363635,0.0
1228,641341,15,26,136,27.333333333333304,1.5000000000000016,4.939024390243908
1229,621366,35,96,417,90.99999999999983,1.4395604395604422,4.153846153846161
1230,664682,10,18,87,20.0,1.4,6.75
1231,643316,19,33,160,36.33333333333332,1.4311926605504592,3.4678899082568817
1232,571602,1,1,11,2.6666666666666665,0.75,0.0
1233,489448,2,5,10,1.0,7.0,0.0
1234,641154,22,56,249,54.333333333333435,1.4355828220858868,4.472392638036801
1235,664196,9,15,56,10.66666666666667,2.2499999999999996,6.749999999999998
1236,607216,2,1,12,2.6666666666666665,1.125,0.0
1237,623465,11,13,59,11.0,2.1818181818181817,13.909090909090908
1238,462480,2,3,15,3.3333333333333335,1.5,0.0
1239,448602,0,0,1,0.3333333333333333,0.0,0.0
1240,425772,0,1,4,0.6666666666666666,1.5,0.0
1241,605143,11,17,96,20.33333333333333,1.3770491803278693,7.081967213114756
1242,518489,7,19,125,31.33333333333329,0.8297872340425544,1.7234042553191513
1243,669203,14,27,152,35.66666666666665,1.1495327102803743,2.7757009345794406
1244,543193,7,15,56,10.333333333333336,2.1290322580645156,6.096774193548386
1245,660853,9,19,82,18.0,1.5555555555555556,5.0
1246,488671,0,1,7,1.9999999999999998,0.5000000000000001,0.0
1247,656803,5,14,54,10.666666666666668,1.7812499999999998,4.218749999999999
1248,607468,0,1,4,1.0,1.0,0.0
1249,672335,7,6,46,11.333333333333334,1.1470588235294117,3.9705882352941173
1250,542946,1,2,4,0.3333333333333333,9.0,0.0
1251,670036,3,13,40,7.666666666666663,2.0869565217391313,2.347826086956523
1252,553902,0,5,8,0.6666666666666666,7.5,0.0
1253,608723,6,12,55,11.66666666666667,1.5428571428571425,6.942857142857141
1254,600303,0,3,6,1.3333333333333333,2.25,0.0
1255,605170,0,3,8,2.0,1.5,0.0
1256,664023,0,1,4,0.6666666666666666,1.5,0.0
1257,519203,0,0,1,0.3333333333333333,0.0,0.0
1258,624636,0,0,2,0.3333333333333333,0.0,0.0
1259,607387,0,0,3,1.0,0.0,0.0
1260,594965,14,24,133,30.999999999999954,1.225806451612905,0.0
1261,571771,2,1,4,0.3333333333333333,9.0,0.0
1262,624133,6,21,69,15.000000000000009,1.799999999999999,5.399999999999997
1263,460576,4,0,5,0.3333333333333333,12.0,0.0
1264,641712,19,19,119,25.99999999999998,1.4615384615384628,2.7692307692307714
1265,663465,5,19,47,6.999999999999997,3.4285714285714297,14.142857142857148
1266,408314,3,5,11,1.0,8.0,0.0
1267,605488,15,32,141,28.333333333333304,1.6588235294117664,3.8117647058823567
1268,592238,2,3,10,1.3333333333333333,3.75,0.0
1269,606944,13,21,84,14.666666666666675,2.318181818181817,10.431818181818176
1270,656725,6,8,32,6.333333333333331,2.2105263157894743,5.684210526315791
1271,502143,0,0,1,0.3333333333333333,0.0,0.0
1272,622772,14,23,94,18.333333333333336,2.018181818181818,5.89090909090909
1273,660875,3,4,24,5.333333333333332,1.3125000000000002,0.0
1274,664856,4,8,34,7.666666666666664,1.5652173913043483,7.043478260869567
1275,641598,0,1,4,1.0,1.0,0.0
1276,605301,8,17,71,13.33333333333334,1.8749999999999991,6.749999999999997
1277,622259,12,13,81,18.33333333333334,1.363636363636363,3.927272727272726
1278,640447,0,0,1,0.3333333333333333,0.0,0.0
1279,664028,14,36,128,25.333333333333307,1.973684210526318,7.105263157894744
1280,641149,3,6,23,4.333333333333333,2.076923076923077,0.0
1281,607030,0,4,7,1.0,4.0,0.0
1282,656977,9,5,58,14.000000000000007,0.9999999999999994,1.9285714285714275
1283,656798,17,52,190,39.99999999999999,1.7250000000000003,7.425000000000002
1284,623381,17,37,181,35.66666666666665,1.5140186915887857,5.04672897196262
1285,516472,0,5,13,2.333333333333333,2.1428571428571432,0.0
1286,640464,21,34,160,33.99999999999998,1.6176470588235303,3.97058823529412
1287,641525,0,0,4,1.0,0.0,0.0
1288,657053,23,18,123,27.666666666666647,1.4819277108433746,4.228915662650605
1289,656887,22,31,150,30.666666666666625,1.7282608695652197,5.576086956521746
1290,621142,5,15,70,15.666666666666677,1.2765957446808502,3.4468085106382955
1291,591672,0,1,2,0.3333333333333333,3.0,0.0
1292,596451,3,6,14,1.3333333333333333,6.75,0.0
1293,664068,0,4,8,1.3333333333333333,3.0,0.0
1294,518586,0,2,5,1.0,2.0,0.0
1295,623354,4,6,36,8.33333333333333,1.2000000000000004,3.240000000000001
1296,488818,0,1,4,1.0,1.0,0.0
1297,596101,8,6,39,7.333333333333331,1.9090909090909096,3.681818181818183
1298,669060,6,8,33,6.666666666666665,2.1000000000000005,6.750000000000002
1299,624427,23,28,123,22.666666666666657,2.250000000000001,7.147058823529415
1300,623470,9,13,60,11.66666666666667,1.8857142857142852,5.399999999999999
1301,664285,28,22,154,36.333333333333314,1.3761467889908263,2.2293577981651387
1302,656629,7,20,68,12.000000000000004,2.2499999999999996,5.999999999999998
1303,621114,7,12,45,8.33333333333333,2.2800000000000007,8.640000000000002
1304,573166,2,5,16,3.333333333333333,2.1,0.0
1305,642028,5,17,56,10.333333333333334,2.129032258064516,9.580645161290322
1306,641656,3,6,33,7.666666666666663,1.1739130434782614,4.695652173913046
1307,592858,1,13,38,6.999999999999998,2.0000000000000004,7.714285714285716
1308,657624,9,15,91,20.666666666666668,1.161290322580645,2.6129032258064515
1309,607755,5,5,26,4.999999999999999,2.0000000000000004,5.400000000000001
1310,592712,12,6,45,8.666666666666664,2.0769230769230775,1.0384615384615388
1311,605260,7,9,44,8.999999999999996,1.7777777777777786,5.000000000000002
1312,622774,4,10,46,8.33333333333333,1.6800000000000006,7.560000000000002
1313,621350,5,6,31,6.666666666666665,1.6500000000000004,5.400000000000001
1314,605501,6,6,40,9.333333333333332,1.2857142857142858,2.8928571428571432
1315,657117,6,10,44,8.999999999999998,1.7777777777777781,6.000000000000001
1316,656257,15,16,77,14.333333333333337,2.162790697674418,6.906976744186045
1317,657140,6,4,28,5.666666666666665,1.7647058823529416,4.764705882352942
1318,621098,2,4,13,2.333333333333333,2.5714285714285716,0.0
1319,641962,4,12,38,7.33333333333333,2.1818181818181825,0.0
1320,657209,2,4,15,2.9999999999999996,2.0000000000000004,0.0
1321,641851,5,6,34,7.33333333333333,1.5000000000000007,6.1363636363636385
1322,656814,3,7,18,1.9999999999999998,5.000000000000001,0.0
1323,661255,1,7,35,7.666666666666663,1.0434782608695656,3.521739130434784
1324,597113,2,6,27,5.666666666666665,1.4117647058823533,4.764705882352942
1325,595897,2,3,10,1.3333333333333333,3.75,0.0
1326,605513,4,17,69,15.666666666666675,1.340425531914893,6.319148936170209
1327,623364,0,3,24,6.666666666666664,0.4500000000000002,0.0
1328,664180,4,19,48,7.666666666666663,3.0000000000000013,15.260869565217398
1329,656954,3,4,14,1.9999999999999998,3.5000000000000004,0.0
1330,607644,0,6,16,3.0,2.0,0.0
1331,607054,0,6,8,1.0,6.0,0.0
